,NumDots,PathLevel,NumDash,NumDashInHostname,HostnameLength,NumSensitiveWords,PctExtHyperlinks,InsecureForms,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,SubmitInfoToEmail,IframeOrFrame,UrlLengthRT,AbnormalExtFormActionR,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
8633,1,2,0,0,11,0,0.0666666667,1,0.2222222222,1,0,1,1,-1,1,0
8634,2,2,0,0,7,0,0.0,1,0.0,0,1,0,1,1,1,0
8635,2,2,1,0,22,0,0.0833333333,1,0.1111111111,0,0,0,1,0,1,0
8636,3,1,2,0,21,0,0.4782608696,1,0.0217391304,0,0,1,1,1,0,0
8637,1,3,2,0,11,0,0.1294117647,1,0.0,0,0,1,1,0,1,0
8638,2,1,0,0,15,0,0.0088495575,0,0.017699115,0,0,0,1,1,1,0
8639,1,1,1,0,14,0,0.2631578947,0,0.0,0,1,0,1,1,1,0
8640,2,2,0,0,11,0,0.0526315789,1,0.0,0,0,0,1,1,1,0
8641,1,2,0,0,21,0,0.2733485194,1,0.0,0,0,1,1,0,1,0
8642,1,4,3,0,13,0,0.2307692308,1,0.0096153846,0,0,0,1,1,1,0
8643,2,1,0,0,22,0,0.1388888889,0,0.0,0,1,0,0,1,1,0
8644,1,2,0,0,9,0,0.45,0,0.0,0,0,1,1,1,0,0
8645,1,4,0,0,16,0,0.2142857143,1,0.0,0,1,1,1,1,1,0
8646,1,3,0,0,10,0,0.05,1,0.05,0,0,0,1,1,1,0
8647,2,1,2,0,12,0,0.038961039,1,0.0,0,0,0,1,1,1,0
8648,1,3,0,0,14,0,0.0505050505,0,0.0101010101,0,0,0,1,1,1,0
8649,1,2,0,0,12,0,0.175,1,0.025,0,1,1,1,1,1,0
8650,3,3,1,1,18,0,0.3548387097,0,0.2903225806,0,1,0,0,1,0,0
8651,2,2,0,0,14,0,0.1707317073,1,0.0,0,0,1,1,-1,1,0
8652,2,2,5,0,16,0,0.0775862069,1,0.0086206897,0,0,1,0,1,1,0
8653,2,1,0,0,9,0,0.0,1,0.0,0,0,0,0,1,1,0
8654,1,3,3,0,12,0,0.3209876543,1,0.0617283951,0,0,1,1,1,0,0
8655,1,5,0,0,16,0,0.3409090909,1,0.0227272727,0,0,1,1,1,0,0
8656,1,3,0,0,16,0,0.3610108303,1,0.0072202166,0,0,1,1,1,0,0
8657,3,1,0,0,11,0,0.0574712644,1,0.0,0,1,1,1,1,1,0
8658,2,1,0,0,23,0,0.0256410256,1,0.0256410256,0,0,1,1,1,1,0
8659,1,2,2,0,22,0,0.0107142857,1,0.1,0,0,1,0,1,1,0
8660,2,0,0,0,21,0,0.0,1,0.8253968254,0,0,0,1,1,-1,0
8661,1,5,1,0,10,0,0.5136054422,1,0.0034013605,0,0,1,1,1,0,0
8662,1,4,0,0,18,0,0.2892156863,1,0.0098039216,0,0,1,1,1,1,0
8663,1,2,0,0,13,0,0.1,0,0.0,0,0,0,1,1,1,0
8664,2,1,0,0,19,0,0.0,0,0.0434782609,0,1,0,1,1,1,0
8665,2,1,0,0,10,0,0.183908046,1,0.0,0,0,0,1,1,1,0
8666,2,2,0,0,15,0,0.1904761905,0,0.0,0,1,0,1,1,1,0
8667,2,3,2,0,16,0,0.0559440559,0,0.013986014,0,0,0,0,1,1,0
8668,1,2,1,0,13,0,0.2352941176,1,0.0588235294,0,0,0,1,0,1,0
8669,1,4,2,0,13,0,0.0458715596,1,0.0,0,0,0,1,1,1,0
8670,1,2,2,0,8,0,0.1875,1,0.0859375,0,1,0,1,1,1,0
8671,1,2,2,0,20,0,0.2777777778,0,0.0,0,0,0,0,1,1,0
8672,1,2,0,0,8,0,0.0196078431,1,0.0,0,0,0,1,1,1,0
8673,1,3,0,0,8,0,0.2411347518,1,0.0638297872,0,0,1,1,1,1,0
8674,1,3,1,0,8,0,0.1376811594,1,0.0652173913,0,1,0,1,1,1,0
8675,1,3,1,0,8,0,0.1,1,0.09,0,1,0,1,1,1,0
8676,1,2,4,0,8,0,0.1615384615,1,0.0769230769,0,1,0,1,1,1,0
8677,1,6,1,0,9,0,0.0354223433,1,0.0108991826,0,0,1,1,0,1,0
8678,2,2,2,2,16,0,0.0420560748,1,0.0,0,0,1,1,1,1,0
8679,2,1,0,0,16,0,0.0182926829,1,0.0,0,1,0,1,1,1,0
8680,2,0,1,1,19,0,0.1470588235,0,0.0588235294,0,1,0,1,1,1,0
8681,1,0,0,0,17,0,0.1632653061,1,0.0816326531,0,0,1,1,0,1,0
8682,1,2,2,0,18,0,0.2553191489,0,0.0,0,0,1,1,1,1,0
8683,1,3,0,0,14,0,0.5222222222,1,0.0425925926,0,1,1,1,-1,0,0
8684,3,1,1,0,19,0,1.0,0,0.0,1,0,0,1,1,-1,0
8685,2,2,0,0,9,0,0.2442748092,1,0.0152671756,0,0,0,1,1,1,0
8686,1,3,0,0,8,0,0.0791139241,1,0.0,0,0,1,1,0,1,0
8687,3,0,0,0,25,0,0.012987013,1,0.0519480519,0,0,1,1,0,1,0
8688,1,2,3,0,12,0,0.1904761905,1,0.0873015873,0,1,0,1,1,1,0
8689,1,4,0,0,11,2,0.1315789474,1,0.0789473684,0,0,1,1,1,1,0
8690,1,2,0,0,11,0,0.0289017341,0,0.0,0,0,0,1,0,1,0
8691,1,2,2,0,15,0,0.2,1,0.0352941176,0,0,0,1,1,1,0
8692,3,1,0,0,21,0,0.0,1,0.9285714286,0,0,1,1,1,-1,0
8693,1,3,0,0,18,0,0.0889570552,1,0.1441717791,0,0,0,1,1,1,0
8694,1,2,3,0,19,0,0.0416666667,1,0.0,0,1,0,0,1,1,0
8695,1,1,1,0,25,0,0.0341880342,1,0.0,0,0,0,1,1,1,0
8696,1,2,3,0,17,0,0.1282051282,0,0.0,0,0,1,0,0,1,0
8697,1,0,0,0,26,0,0.0,0,0.0,0,1,0,1,1,1,0
8698,1,3,0,0,6,0,0.25,1,0.1666666667,0,0,0,1,1,0,0
8699,1,5,0,0,16,0,0.16,1,0.04,0,0,1,1,0,1,0
8700,3,1,0,0,18,0,0.237804878,1,0.0,0,0,0,1,1,1,0
8701,2,0,0,0,30,0,0.03125,1,0.0234375,0,0,0,1,1,1,0
8702,2,0,1,1,25,0,0.0,1,0.0,0,0,0,1,1,1,0
8703,1,4,0,0,21,0,0.4756871036,1,0.0021141649,0,0,0,1,0,0,0
8704,2,2,0,0,19,0,0.1081081081,1,0.027027027,0,1,0,1,1,1,0
8705,2,2,0,0,21,0,0.0,0,0.0,0,0,0,1,1,1,0
8706,1,4,3,0,16,0,0.3536585366,1,0.0,0,0,1,1,1,0,0
8707,2,3,0,0,20,0,0.2569444444,1,0.0,0,0,1,1,0,1,0
8708,2,2,0,0,15,0,0.0263157895,0,0.0,0,0,0,1,1,1,0
8709,1,0,3,0,17,0,0.0206185567,1,0.0103092784,0,0,0,0,1,1,0
8710,1,0,2,0,11,0,0.8,1,0.0,0,0,0,1,-1,-1,0
8711,2,1,1,0,23,0,0.1398963731,1,0.0103626943,0,0,1,1,1,1,0
8712,1,4,1,0,14,0,0.0555555556,1,0.0185185185,0,0,1,1,1,1,0
8713,1,4,0,0,20,0,0.0242424242,1,0.0727272727,0,0,0,1,1,1,0
8714,1,2,3,0,17,0,0.1636363636,1,0.1,0,1,1,1,1,1,0
8715,2,0,0,0,22,0,0.027027027,0,0.1891891892,0,0,0,1,1,1,0
8716,3,2,0,0,17,0,0.12,0,0.0,0,0,0,1,1,1,0
8717,1,1,0,0,13,0,0.3529411765,0,0.0588235294,0,0,0,1,1,0,0
8718,1,5,2,0,11,0,0.2777777778,1,0.0,0,0,0,1,1,1,0
8719,1,3,0,0,15,0,0.4275862069,1,0.0206896552,0,0,0,1,1,0,0
8720,2,5,0,0,8,0,0.2891566265,1,0.0,0,0,0,0,1,1,0
8721,2,2,0,0,16,0,0.0256410256,1,0.0,0,1,0,1,1,1,0
8722,3,3,1,0,20,0,0.1153846154,1,0.0384615385,0,1,1,1,1,1,0
8723,4,1,1,0,24,0,0.0769230769,0,0.0256410256,0,1,0,1,1,1,0
8724,2,3,0,0,15,0,0.4576271186,1,0.0169491525,0,0,0,1,1,0,0
8725,1,0,0,0,15,0,0.0575539568,1,0.0,0,0,1,1,1,1,0
8726,1,1,4,0,14,0,0.170212766,0,0.0159574468,0,0,0,1,1,1,0
8727,2,0,0,0,35,0,0.0,0,0.0357142857,0,0,1,1,1,1,0
8728,2,1,0,0,11,0,0.1363636364,0,0.0909090909,0,0,0,1,1,1,0
8729,1,5,0,0,15,0,0.3333333333,1,0.0505050505,0,0,1,1,-1,0,0
8730,2,1,0,0,19,0,0.0,1,0.0454545455,0,1,0,1,0,1,0
8731,1,0,1,1,15,0,0.4838709677,0,0.0,0,0,0,1,1,0,0
8732,2,3,0,0,19,0,0.2857142857,1,0.0428571429,0,0,1,1,1,0,0
8733,1,2,0,0,17,0,0.2,0,0.0571428571,0,0,0,1,1,1,0
8734,1,3,1,0,14,0,0.2045454545,1,0.0909090909,0,0,1,1,1,1,0
8735,2,2,0,0,17,0,0.0,0,0.0,0,0,0,0,1,1,0
8736,1,5,2,0,11,0,0.0083333333,1,0.0,0,0,0,0,1,1,0
8737,2,1,0,0,13,0,0.0131578947,1,0.0,0,1,0,1,1,1,0
8738,2,0,0,0,24,0,0.15625,0,0.0625,0,0,0,1,1,1,0
8739,1,2,0,0,14,0,0.91875,1,0.0,0,1,0,1,-1,-1,0
8740,2,4,0,0,16,0,0.125,0,0.0,0,0,0,1,1,1,0
8741,1,3,1,1,15,0,0.3684210526,0,0.0,0,0,0,1,1,0,0
8742,3,2,0,0,13,0,0.0,1,0.0952380952,0,0,0,0,0,1,0
8743,2,2,2,0,25,0,0.3571428571,1,0.0,0,0,0,1,1,0,0
8744,3,1,0,0,14,0,0.0,1,0.0,0,0,0,1,1,1,0
8745,1,4,1,0,11,0,0.0294117647,0,0.0735294118,0,0,0,1,1,1,0
8746,1,4,0,0,9,0,0.0705882353,0,0.0117647059,0,0,1,1,1,1,0
8747,1,4,0,0,16,0,0.1846965699,1,0.0079155673,0,0,1,1,0,1,0
8748,1,2,1,0,10,0,0.1011235955,1,0.106741573,0,0,1,1,1,1,0
8749,2,1,0,0,9,0,0.0074626866,1,0.0223880597,0,0,1,1,1,1,0
8750,1,3,2,0,13,0,0.5357142857,0,0.0357142857,0,0,1,1,1,0,0
8751,1,3,3,0,10,0,0.1153846154,0,0.0,0,0,0,1,1,1,0
8752,1,3,1,0,14,0,0.1186440678,1,0.0847457627,0,1,0,1,1,1,0
8753,1,6,0,0,15,0,0.1176470588,1,0.0,0,0,0,1,1,1,0
8754,2,1,0,0,13,0,0.00968523,1,0.0,0,0,0,1,-1,1,0
8755,1,3,0,0,9,0,0.1818181818,0,0.0,0,0,0,1,1,1,0
8756,2,1,3,0,14,0,0.5,0,0.0,0,0,1,1,1,0,0
8757,1,0,0,0,21,0,0.2346938776,0,0.0,0,1,0,1,1,1,0
8758,1,3,0,0,27,0,0.0837004405,1,0.0,0,0,1,1,1,1,0
8759,1,3,0,0,16,0,0.0,1,0.1028037383,0,0,0,1,-1,1,0
8760,1,2,0,0,15,0,0.0465116279,1,0.0,0,0,0,1,0,1,0
8761,3,2,0,0,14,0,0.0384615385,1,0.0288461538,0,0,0,1,1,1,0
8762,2,0,0,0,17,0,0.0118343195,1,0.0177514793,0,0,0,1,1,1,0
8763,1,3,0,0,17,0,0.1172839506,1,0.0,0,1,0,1,0,1,0
8764,1,3,2,0,15,0,0.0684931507,1,0.0136986301,0,0,1,1,-1,1,0
8765,1,3,1,0,18,0,0.2,1,0.0206896552,0,0,1,1,1,1,0
8766,1,5,1,0,17,0,0.4852071006,1,0.0,0,0,1,1,1,0,0
8767,2,2,0,0,25,0,0.0,0,0.8,0,0,0,1,1,-1,0
8768,2,1,0,0,18,0,0.2727272727,0,0.0454545455,0,0,0,1,1,0,0
8769,2,2,0,0,13,0,0.3260869565,1,0.0,0,1,0,1,1,0,0
8770,1,2,0,0,23,0,0.0754716981,1,0.0566037736,0,0,1,1,1,1,0
8771,1,2,2,0,16,0,0.5,0,0.0625,0,0,1,1,0,0,0
8772,2,1,3,0,10,0,0.0476190476,1,0.0,0,1,1,1,1,1,0
8773,2,1,0,0,22,0,0.0526315789,0,0.0526315789,0,0,0,1,1,1,0
8774,1,3,0,0,11,0,0.0537634409,1,0.0215053763,0,0,1,1,1,1,0
8775,1,3,1,1,16,0,0.1428571429,1,0.1071428571,0,0,0,1,1,1,0
8776,1,2,1,1,17,0,0.2307692308,1,0.0,0,0,0,1,1,1,0
8777,1,2,0,0,14,0,0.0810810811,0,0.0,0,0,0,1,1,1,0
8778,1,2,0,0,18,0,0.4186046512,0,0.0465116279,0,1,1,1,1,0,0
8779,4,4,2,0,16,0,0.1440329218,1,0.0,0,0,1,0,-1,1,0
8780,2,0,0,0,20,0,0.2,1,0.0,0,1,0,1,-1,1,0
8781,1,3,1,0,15,0,0.1323529412,1,0.0661764706,0,1,0,1,1,1,0
8782,1,4,3,0,13,0,0.3529411765,1,0.0588235294,1,0,0,0,-1,0,0
8783,1,2,6,0,8,0,0.1696969697,0,0.0181818182,0,1,0,0,1,1,0
8784,3,0,0,0,16,0,0.0150943396,1,0.0,0,0,1,1,1,1,0
8785,3,1,2,0,19,0,0.0466666667,1,0.0066666667,0,0,1,1,1,1,0
8786,1,3,0,0,9,0,0.0526315789,0,0.0,0,1,1,1,1,1,0
8787,3,2,0,0,15,0,0.15625,1,0.25,0,0,1,1,1,0,0
8788,1,3,2,0,19,0,0.0,1,0.0,0,0,0,1,1,1,0
8789,1,3,0,0,22,0,0.0459183673,1,0.0510204082,0,0,0,1,1,1,0
8790,1,3,2,0,13,0,0.0408163265,0,0.0204081633,0,1,0,0,1,1,0
8791,1,3,1,0,13,0,0.0167597765,1,0.0502793296,0,0,0,1,1,1,0
8792,1,3,1,0,15,0,0.1754385965,0,0.0175438596,0,0,0,1,1,1,0
8793,1,2,0,0,13,0,0.0188679245,1,0.0,0,0,0,1,1,1,0
8794,1,5,0,0,8,0,0.0,0,0.0,0,0,0,1,1,1,0
8795,2,2,2,0,14,0,0.1987179487,1,0.0320512821,0,0,0,1,1,1,0
8796,2,2,0,0,7,0,0.1428571429,0,0.0,0,0,0,1,1,1,0
8797,2,3,2,0,12,0,0.0666666667,1,0.0,0,0,0,1,0,1,0
8798,1,2,1,0,8,0,0.0254237288,1,0.0169491525,0,0,0,1,1,1,0
8799,1,2,0,0,14,0,0.6253298153,1,0.0,0,0,1,1,1,0,0
8800,3,2,0,0,15,0,0.0,0,0.25,0,1,0,1,1,1,0
8801,2,2,0,0,9,0,0.0814814815,0,0.0185185185,0,0,1,1,1,1,0
8802,1,3,1,0,10,0,0.0952380952,1,0.2244897959,0,1,1,1,1,0,0
8803,2,3,0,0,10,0,0.1304347826,0,0.0869565217,0,0,0,1,1,1,0
8804,1,2,1,0,14,0,0.1351351351,0,0.018018018,0,0,1,1,1,1,0
8805,1,2,0,0,16,0,0.1538461538,1,0.0,0,0,1,1,-1,1,0
8806,1,5,3,1,13,0,0.0,1,0.2232142857,0,0,0,1,-1,1,0
8807,1,3,0,0,15,0,0.1,1,0.05,0,0,0,1,1,1,0
8808,1,3,0,0,19,0,0.2533333333,1,0.0133333333,0,0,0,1,1,1,0
8809,2,2,0,0,13,0,0.0,1,0.0094339623,0,0,1,1,1,1,0
8810,2,0,0,0,15,0,0.156626506,0,0.0,0,0,1,1,1,1,0
8811,1,4,0,0,15,0,0.0447019868,1,0.0132450331,0,0,1,1,1,1,0
8812,2,3,1,0,15,0,0.027027027,0,0.0,0,1,1,1,1,1,0
8813,1,2,2,0,12,0,0.1,0,0.075,0,0,1,0,1,1,0
8814,2,1,0,0,15,0,0.0,0,0.0,0,1,0,1,1,1,0
8815,2,1,3,0,6,0,0.0677966102,1,0.0847457627,0,0,1,1,0,1,0
8816,1,0,0,0,23,0,0.1304347826,0,0.0,0,0,0,1,1,1,0
8817,1,2,0,0,15,0,0.2619047619,0,0.0238095238,0,0,0,0,1,1,0
8818,4,2,0,0,16,0,0.0,1,0.0263157895,0,0,0,1,1,1,0
8819,1,3,1,0,20,0,0.0,0,0.0,0,0,0,1,1,1,0
8820,2,0,0,0,21,0,0.0394736842,1,0.0,0,0,0,1,1,1,0
8821,2,0,0,0,24,0,0.0559440559,1,0.0559440559,0,0,0,1,-1,1,0
8822,1,1,0,0,12,0,0.0862068966,0,0.0,0,0,1,1,1,1,0
8823,2,3,0,0,20,0,0.0,0,0.0,0,0,0,1,1,1,0
8824,2,1,1,0,11,0,0.0,1,0.1034482759,0,0,0,1,1,1,0
8825,1,2,0,0,13,0,0.1570247934,0,0.0330578512,0,0,0,1,1,1,0
8826,1,1,0,0,9,0,0.0294117647,1,0.0,0,0,0,1,1,1,0
8827,1,2,0,0,9,0,0.027027027,0,0.027027027,0,0,0,1,1,1,0
8828,1,0,0,0,22,0,0.04,1,0.0,0,0,0,0,0,1,0
8829,1,5,1,0,16,0,0.4426229508,1,0.0737704918,0,0,1,0,1,0,0
8830,2,4,0,0,17,0,0.1554621849,1,0.0084033613,0,0,0,1,1,1,0
8831,2,2,0,0,13,0,0.4259259259,1,0.0462962963,0,1,0,1,1,0,0
8832,1,2,1,1,16,0,0.0,1,0.0020833333,0,0,0,1,1,1,0
8833,2,2,0,0,13,0,0.0366972477,1,0.0,0,0,0,1,1,1,0
8834,1,2,0,0,14,0,0.0416666667,1,0.0,0,0,1,1,-1,1,0
8835,2,1,2,0,24,0,0.0392156863,1,0.0,0,0,0,1,1,1,0
8836,2,2,3,0,16,0,0.03125,1,0.5625,0,0,1,0,-1,0,0
8837,2,0,0,0,17,0,0.1357142857,1,0.0,0,0,0,1,0,1,0
8838,1,3,3,0,13,0,0.1875,0,0.0,0,0,0,1,1,1,0
8839,3,0,0,0,30,0,0.0325203252,1,0.0,0,0,0,1,1,1,0
8840,1,0,0,0,16,0,0.1875,0,0.0,0,1,0,1,1,1,0
8841,2,1,0,0,9,0,0.08,1,0.0,0,0,0,1,-1,1,0
8842,1,3,1,0,9,0,0.223880597,1,0.0,0,0,0,1,1,1,0
8843,3,1,0,0,24,0,0.2978723404,1,0.0,0,0,1,0,0,1,0
8844,1,3,0,0,22,0,0.0810810811,1,0.1621621622,0,0,0,1,0,1,0
8845,1,2,0,0,11,0,0.1014492754,1,0.0289855072,0,1,0,1,1,1,0
8846,3,4,0,0,16,0,0.0208333333,0,0.0,0,0,0,0,1,1,0
8847,2,1,0,0,17,0,0.2666666667,1,0.1,0,1,1,1,1,0,0
8848,2,2,1,0,15,0,0.5,0,0.0,0,1,0,0,0,0,0
8849,1,3,3,0,16,0,0.5333333333,1,0.0133333333,0,0,0,1,1,0,0
8850,2,1,0,0,13,0,0.2,0,0.0888888889,0,0,0,1,1,1,0
8851,1,2,0,0,17,0,0.0882352941,1,0.0588235294,0,0,1,1,1,1,0
8852,1,3,0,0,17,0,0.081300813,1,0.0731707317,0,0,0,1,0,1,0
8853,2,0,1,1,33,0,0.0136986301,1,0.1917808219,0,0,0,1,1,1,0
8854,2,2,0,0,13,0,0.0025062657,1,0.0488721805,0,0,0,1,1,1,0
8855,2,3,4,0,16,0,0.36,1,0.02,0,0,0,0,0,0,0
8856,1,3,1,0,11,0,0.0765027322,1,0.0054644809,0,0,0,1,0,1,0
8857,3,2,0,0,18,0,0.0245398773,1,0.0122699387,0,0,1,1,1,1,0
8858,2,1,0,0,15,0,0.2704918033,1,0.0081967213,0,0,0,1,1,1,0
8859,3,4,0,0,18,0,0.2666666667,1,0.0,0,0,0,0,1,1,0
8860,2,2,0,0,21,0,0.2352941176,1,0.1176470588,0,1,0,1,1,0,0
8861,1,0,0,0,15,0,0.15625,1,0.0,0,0,1,1,0,1,0
8862,1,3,0,0,12,0,0.2645502646,1,0.0343915344,0,1,1,1,1,1,0
8863,1,3,1,0,14,0,0.1428571429,1,0.0672268908,0,1,0,1,1,1,0
8864,1,0,0,0,11,0,0.0275862069,0,0.0275862069,0,0,1,1,1,1,0
8865,1,1,0,0,19,0,0.1351351351,1,0.0405405405,0,0,0,1,1,1,0
8866,2,1,1,1,17,0,0.0084033613,1,0.0,0,0,0,0,1,1,0
8867,1,2,3,0,17,0,0.1764705882,1,0.1,0,1,0,1,1,1,0
8868,3,3,1,0,36,0,0.0091743119,1,0.0091743119,0,0,0,0,1,1,0
8869,2,2,0,0,18,0,0.1176470588,1,0.0,0,0,0,1,1,1,0
8870,2,2,0,0,22,0,0.9678638941,1,0.0037807183,1,1,0,1,0,-1,0
8871,1,5,4,0,11,0,0.0322580645,1,0.0124069479,0,0,1,1,1,1,0
8872,2,1,0,0,8,0,0.0384615385,0,0.0,0,0,0,1,1,1,0
8873,2,3,0,0,14,0,0.0162601626,1,0.0027100271,0,0,0,1,1,1,0
8874,1,2,2,1,13,0,0.0,0,0.0,0,0,0,1,1,1,0
8875,1,3,0,0,23,0,0.2655367232,1,0.0225988701,0,0,1,1,1,1,0
8876,1,3,0,0,11,0,0.1495601173,0,0.1260997067,0,0,1,1,1,1,0
8877,2,2,1,1,16,0,0.3235294118,0,0.0294117647,0,1,0,1,1,0,0
8878,2,3,2,0,15,0,0.3173652695,1,0.0119760479,0,0,1,1,-1,0,0
8879,1,2,3,0,17,0,0.1451612903,0,0.0322580645,0,1,0,0,1,1,0
8880,3,1,0,0,17,0,0.3606557377,1,0.0,0,0,1,1,1,0,0
8881,1,1,3,0,16,0,0.1145833333,1,0.0,0,0,1,1,1,1,0
8882,3,1,1,0,27,0,0.0350877193,1,0.0058479532,0,0,0,0,-1,1,0
8883,2,3,0,0,18,0,0.0980392157,1,0.0980392157,0,0,1,1,1,1,0
8884,2,2,0,0,24,0,0.1875,1,0.0,0,0,0,1,1,1,0
8885,1,3,0,0,18,0,0.1095238095,1,0.0238095238,0,1,1,1,1,1,0
8886,2,2,1,0,9,0,0.021978022,1,0.0,0,1,0,1,1,1,0
8887,2,1,3,0,17,0,0.0263157895,1,0.1644736842,0,0,1,1,1,1,0
8888,2,3,1,0,26,0,0.1017964072,0,0.005988024,0,0,0,1,1,1,0
8889,1,0,0,0,19,0,0.0697674419,1,0.023255814,0,0,1,1,1,1,0
8890,2,1,0,0,24,0,0.0285714286,0,0.0285714286,0,0,0,1,1,1,0
8891,2,5,2,0,11,0,0.1378910776,1,0.0028968714,0,0,0,0,1,1,0
8892,2,1,3,0,12,0,0.4615384615,1,0.0,0,0,0,1,1,0,0
8893,1,2,0,0,21,0,0.0888888889,1,0.0,0,0,1,1,1,1,0
8894,3,1,0,0,11,0,0.25,0,0.0,0,0,0,0,1,1,0
8895,3,2,0,0,14,0,0.0,0,0.0,0,0,0,1,1,1,0
8896,1,5,0,0,11,0,0.2978723404,1,0.0,0,1,0,1,1,1,0
8897,1,2,1,0,18,0,0.1842105263,1,0.0263157895,0,0,1,1,1,1,0
8898,2,1,0,0,13,0,0.0588235294,1,0.0,0,0,0,0,1,1,0
8899,1,3,0,0,10,0,0.1882352941,1,0.0352941176,0,1,0,1,1,1,0
8900,1,5,1,0,17,0,0.1051136364,1,0.0071022727,0,0,1,0,1,1,0
8901,2,0,2,2,38,0,0.1724137931,1,0.0517241379,0,1,0,1,1,1,0
8902,3,0,0,0,31,0,0.0551724138,1,0.0,0,0,0,1,1,1,0
8903,1,2,2,0,19,0,0.0,1,0.0392156863,0,0,0,1,-1,1,0
8904,4,3,0,0,17,0,0.0769230769,1,0.0512820513,0,0,0,1,1,1,0
8905,1,4,0,0,16,0,0.0087719298,1,0.0087719298,0,0,1,0,1,1,0
8906,1,4,1,0,15,0,0.0479452055,1,0.0091324201,0,0,1,0,0,1,0
8907,1,2,4,0,15,0,0.2666666667,1,0.0,0,1,0,1,-1,1,0
8908,2,1,1,1,18,0,0.2448979592,0,0.0204081633,0,1,1,1,1,1,0
8909,1,3,1,0,21,0,0.0985915493,1,0.0845070423,0,0,0,1,1,1,0
8910,2,1,0,0,12,0,0.0625,1,0.0,0,1,0,1,1,1,0
8911,3,2,1,1,13,0,0.4166666667,0,0.0,0,0,1,1,1,0,0
8912,3,1,0,0,19,0,0.0,1,0.0238095238,0,0,0,1,1,1,0
8913,1,2,0,0,19,0,0.1176470588,0,0.0705882353,0,1,1,1,1,1,0
8914,3,3,0,0,18,0,0.1960784314,1,0.0588235294,0,0,0,1,1,1,0
8915,1,4,1,0,12,0,0.0345528455,1,0.0020325203,0,0,1,1,0,1,0
8916,1,4,0,0,15,0,0.6846153846,0,0.0,1,0,0,0,1,-1,0
8917,2,2,0,0,14,0,0.0,0,0.0,0,1,0,1,1,1,0
8918,1,1,0,0,14,0,0.2857142857,0,0.0,0,1,0,0,1,1,0
8919,2,2,0,0,24,0,0.0718562874,0,0.0838323353,0,1,0,1,1,1,0
8920,2,1,0,0,8,0,0.05,0,0.0,0,1,0,1,1,1,0
8921,1,4,3,0,12,0,0.0289855072,0,0.0144927536,0,1,0,0,0,1,0
8922,1,3,1,0,11,0,0.0,1,0.0120481928,0,0,0,1,1,1,0
8923,1,2,0,0,14,0,0.0218579235,1,0.0546448087,0,0,0,1,1,1,0
8924,1,0,0,0,18,0,0.34375,1,0.0,0,0,0,1,1,0,0
8925,1,0,1,1,22,0,0.0714285714,0,0.1428571429,0,0,0,1,1,1,0
8926,2,0,0,0,19,0,0.2142857143,0,0.0,0,0,0,1,1,1,0
8927,2,2,3,0,13,0,0.023255814,1,0.0,0,0,0,1,-1,1,0
8928,2,0,0,0,18,0,0.024122807,1,0.0,0,0,1,1,1,1,0
8929,3,0,0,0,20,0,0.0315186246,0,0.0200573066,0,0,1,1,1,1,0
8930,2,0,0,0,19,0,0.0,1,0.0095238095,0,0,0,1,1,1,0
8931,1,5,0,0,14,0,0.0,0,0.0,1,0,1,1,1,1,0
8932,2,3,0,0,12,0,0.3452914798,1,0.0134529148,0,1,1,1,1,0,0
8933,1,3,0,0,20,0,0.0448717949,1,0.0064102564,0,0,0,1,1,1,0
8934,2,2,0,0,20,0,0.0457142857,1,0.0,0,0,1,1,0,1,0
8935,1,4,3,0,13,0,0.2791878173,1,0.0253807107,0,0,0,0,1,1,0
8936,1,2,0,0,18,0,0.0769230769,0,0.0,0,0,1,1,1,1,0
8937,2,5,0,0,15,0,0.1666666667,1,0.0,0,1,0,0,1,1,0
8938,2,2,0,0,9,0,0.125,1,0.0,0,0,0,0,1,1,0
8939,1,3,0,0,14,0,0.0199004975,0,0.0149253731,0,0,1,1,1,1,0
8940,1,4,0,0,10,0,0.0116959064,1,0.0,0,0,0,1,1,1,0
8941,1,2,3,0,16,0,0.4090909091,1,0.0151515152,0,0,1,0,1,0,0
8942,1,2,3,0,8,0,0.0215053763,1,0.0,0,0,1,1,0,1,0
8943,1,5,4,0,15,0,0.0,0,0.0,1,0,0,0,1,1,0
8944,1,4,0,0,11,0,0.0276497696,1,0.0092165899,0,0,0,1,1,1,0
8945,2,3,1,1,28,0,0.0217391304,1,0.0217391304,0,0,0,1,-1,1,0
8946,1,3,4,0,12,0,0.0930232558,1,0.0620155039,0,0,0,1,1,1,0
8947,1,4,0,0,16,0,0.1445783133,1,0.1927710843,0,0,0,1,1,0,0
8948,1,2,3,0,20,0,0.1715976331,1,0.0650887574,0,0,1,1,0,1,0
8949,1,3,0,0,14,0,0.1904761905,1,0.1904761905,0,0,0,0,1,0,0
8950,1,2,2,0,27,0,0.3139534884,1,0.003875969,0,0,1,1,0,0,0
8951,2,0,0,0,19,0,0.075,1,0.1,0,0,0,1,1,1,0
8952,2,1,5,2,22,0,0.0909090909,1,0.4727272727,0,0,0,0,1,0,0
8953,2,2,0,0,19,0,0.0327868852,1,0.0,0,0,0,0,1,1,0
8954,2,2,0,0,13,0,0.0707070707,1,0.0,0,0,0,1,1,1,0
