,NumDots,PathLevel,NumDash,NumDashInHostname,HostnameLength,NumSensitiveWords,PctExtHyperlinks,InsecureForms,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,SubmitInfoToEmail,IframeOrFrame,UrlLengthRT,AbnormalExtFormActionR,PctExtNullSelfRedirectHyperlinksRT
8501,3,2,0,0,21,0,0.0158730159,1,0.126984127,0,0,1,1,1,1
4900,2,3,0,0,14,0,0.0,0,0.0,1,0,0,1,1,1
1599,3,5,1,0,20,0,1.0,1,0.0,1,0,0,-1,0,-1
7931,1,5,7,0,15,0,0.2348484848,1,0.053030303,0,0,1,0,0,1
9547,3,1,0,0,15,0,0.25,0,0.125,0,0,0,1,1,0
2823,3,2,0,0,19,1,0.75,1,0.125,0,0,0,1,1,-1
5467,4,1,0,0,18,0,0.0886699507,1,0.0,0,0,0,-1,-1,1
3529,2,4,0,0,14,0,0.0,1,1.0,1,0,1,1,1,-1
8683,1,3,0,0,14,0,0.5222222222,1,0.0425925926,0,1,1,1,-1,0
1155,4,4,5,4,36,1,0.4375,1,0.0,0,0,0,-1,1,0
6547,1,2,5,0,8,0,0.1569767442,0,0.023255814,0,1,0,0,1,1
9088,1,1,0,0,15,0,0.4736842105,1,0.0526315789,0,1,1,1,-1,0
7620,1,4,6,0,12,0,0.1026785714,1,0.0089285714,0,0,1,0,1,1
8296,2,2,0,0,13,0,0.0322580645,1,0.0,0,0,0,0,1,1
4540,3,9,0,0,10,0,1.0,1,0.0,1,0,1,0,1,-1
9134,2,2,3,0,9,0,0.1320754717,1,0.0,0,0,0,0,1,1
6482,1,5,5,0,16,0,0.2073170732,1,0.0975609756,0,0,1,-1,1,1
5826,1,5,11,0,11,0,0.25,1,0.05,0,0,0,-1,1,1
1190,2,3,0,0,26,0,0.0,1,1.0,1,0,1,1,1,-1
7444,2,5,8,0,35,0,0.2363636364,1,0.0090909091,0,1,0,-1,0,1
8520,2,4,0,0,11,0,0.3870967742,1,0.0,0,0,1,1,1,0
960,3,5,1,0,26,0,0.0,1,0.0,0,0,0,-1,1,1
7454,1,5,10,0,14,0,0.3469387755,1,0.0612244898,0,0,1,-1,1,0
36,6,2,1,0,22,1,1.0,1,0.0,1,0,0,-1,1,-1
7516,1,2,5,0,14,0,0.1653543307,1,0.0866141732,0,1,0,0,1,1
7644,1,4,9,0,8,0,0.0434782609,1,0.0086956522,0,0,0,-1,1,1
4438,2,7,1,0,14,0,0.0833333333,1,0.8333333333,0,0,0,0,1,-1
6161,3,2,0,0,18,0,0.03125,1,0.0,0,1,0,-1,-1,1
7744,2,0,4,1,23,0,0.0092592593,1,0.0,0,0,0,0,1,1
9587,2,0,0,0,23,0,0.1379310345,1,0.1034482759,0,0,1,1,1,1
8119,1,2,10,0,8,0,0.3773584906,1,0.0,0,1,1,-1,1,0
6967,1,4,7,0,13,0,0.0185185185,1,0.0185185185,0,0,1,0,0,1
5718,3,6,4,0,16,0,0.1294498382,1,0.0582524272,0,0,0,-1,1,1
577,2,4,0,0,22,0,0.0,1,1.0,0,0,0,1,1,-1
9833,2,0,0,0,27,0,0.2352941176,0,0.0882352941,0,1,1,1,1,0
4102,3,5,0,0,23,0,0.0,1,0.0,0,0,0,-1,1,1
7646,3,3,4,0,37,0,0.4740740741,1,0.0148148148,0,1,1,-1,1,0
4151,2,2,0,0,19,0,1.0,1,0.0,0,0,0,1,0,-1
3130,3,6,2,0,11,0,0.0,1,0.0,0,0,0,-1,1,1
4890,3,4,1,0,22,0,0.1333333333,1,0.8666666667,0,0,0,-1,1,-1
9975,3,1,0,0,13,0,0.1428571429,1,0.0,0,1,0,1,0,1
7471,1,2,5,0,25,0,0.1732673267,1,0.0099009901,0,1,1,-1,1,1
1833,1,3,0,0,18,0,0.0,1,0.0,0,0,0,0,1,1
9148,1,5,0,0,16,0,0.0740740741,0,0.0,0,0,1,1,1,1
4891,2,5,1,1,15,0,0.0,1,1.0,1,0,0,1,1,-1
2287,2,3,0,0,11,0,0.0,1,1.0,0,0,0,1,1,-1
1330,4,3,0,0,10,2,1.0,1,0.0,0,0,0,-1,1,-1
2771,2,6,0,0,28,0,0.8823529412,1,0.0117647059,1,0,0,-1,1,-1
3686,3,2,0,0,23,0,0.0,1,0.0,0,0,0,1,1,1
8283,1,3,2,0,10,0,0.1055900621,1,0.0621118012,0,1,0,1,1,1
5928,3,5,1,0,13,0,0.0806451613,0,0.0,0,1,0,0,1,1
637,3,5,1,0,22,0,0.9230769231,1,0.0,1,0,0,-1,1,-1
47,2,4,0,0,13,1,0.7142857143,1,0.1142857143,0,0,1,0,-1,-1
2602,2,1,1,1,19,0,1.0,1,0.0,1,0,0,1,0,-1
1965,2,4,0,0,12,1,0.0,1,1.0,1,0,0,1,1,-1
2168,2,5,0,0,15,1,0.0,1,0.0,0,0,0,-1,1,1
5049,2,0,0,0,13,0,0.4285714286,1,0.1428571429,0,0,0,1,-1,0
3334,5,3,1,0,18,1,0.8888888889,1,0.1111111111,0,0,0,0,1,-1
3019,4,2,1,0,17,0,1.0,1,0.0,1,0,1,0,0,-1
8764,1,3,2,0,15,0,0.0684931507,1,0.0136986301,0,0,1,1,-1,1
9176,3,4,0,0,15,0,0.1176470588,1,0.1294117647,0,0,1,0,-1,1
1360,3,3,0,0,20,0,1.0,1,0.0,1,0,0,1,-1,-1
5798,3,4,0,0,18,0,0.1304347826,1,0.0197628458,0,1,0,-1,-1,1
9400,2,3,2,0,23,0,0.0254452926,1,0.0050890585,0,0,0,0,1,1
3251,2,4,0,0,27,0,0.0,0,0.0,0,0,1,-1,1,1
6300,3,5,2,0,26,0,0.0,0,0.0,0,0,0,-1,1,1
2251,2,1,0,0,19,0,1.0,1,0.0,1,0,0,1,0,-1
6027,2,1,0,0,22,0,0.0212765957,1,0.0070921986,0,0,0,-1,1,1
1175,3,1,0,0,23,0,1.0,1,0.0,1,0,0,1,0,-1
8799,1,2,0,0,14,0,0.6253298153,1,0.0,0,0,1,1,1,0
3279,2,4,0,0,26,0,0.0,1,0.0,0,0,0,0,1,1
2973,1,4,0,0,23,0,0.0,1,0.0,0,0,0,1,1,1
3396,2,4,0,0,18,0,0.0,1,0.0,0,0,0,1,1,1
6939,2,4,0,0,25,0,0.3421052632,0,0.0,0,1,0,0,1,0
965,3,6,2,0,21,1,0.0,0,0.0,0,0,0,-1,1,1
8574,1,2,0,0,8,0,0.1739130435,0,0.0,0,0,1,1,1,1
742,3,5,11,0,16,0,0.5,1,0.0,1,0,1,-1,1,0
7514,2,7,0,0,13,0,0.0146341463,1,0.0048780488,0,0,1,-1,1,1
3314,3,2,0,0,24,0,0.6875,1,0.25,0,0,0,1,0,-1
4898,5,5,2,1,15,0,0.0,1,0.0,0,0,1,0,1,1
9340,2,2,2,0,16,0,0.1968503937,1,0.0157480315,0,0,1,0,1,1
4672,2,3,1,0,14,0,1.0,1,0.0,1,0,1,1,0,-1
8618,2,3,0,0,21,0,0.0582959641,1,0.0269058296,0,0,0,1,1,1
1217,3,2,1,0,21,0,0.875,1,0.0,1,0,0,1,1,-1
4397,4,3,0,0,16,0,0.0,1,0.0,0,0,0,0,1,1
6080,3,2,9,0,23,0,0.0294985251,1,0.01179941,0,0,1,-1,1,1
2614,4,3,1,0,17,0,1.0,1,0.0,1,0,1,1,0,-1
2620,2,2,0,0,9,0,1.0,1,0.0,1,0,1,1,1,-1
8714,1,2,3,0,17,0,0.1636363636,1,0.1,0,1,1,1,1,1
7282,1,1,1,0,9,0,0.0476190476,1,0.0,0,0,1,0,1,1
3379,2,3,1,0,19,1,0.0,1,0.0,0,0,0,0,1,1
7301,2,1,3,0,14,0,0.0985915493,0,0.0,0,0,1,0,1,1
9857,3,1,0,0,14,0,0.18,1,0.0,0,0,1,1,1,1
5605,2,8,0,0,26,0,0.038647343,0,0.0048309179,0,1,1,-1,1,1
9813,3,1,0,0,15,0,0.2795698925,1,0.0,0,0,1,1,1,1
5786,2,5,6,0,22,0,0.4285714286,1,0.0,0,0,0,-1,1,0
8518,2,2,0,0,15,0,0.0,0,0.0,0,0,0,1,1,1
6850,3,2,4,0,18,0,0.1779661017,1,0.0084745763,0,0,1,0,-1,1
1516,3,3,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1
5098,2,0,0,0,21,0,0.1375,0,0.0125,0,0,0,1,-1,1
7636,2,1,0,0,22,0,0.0,0,0.0,0,0,0,-1,1,1
9085,2,1,0,0,13,0,0.25,1,0.0,0,0,0,1,1,1
8023,1,5,6,0,16,0,0.2833333333,1,0.0166666667,0,0,1,-1,1,1
2392,2,7,1,1,26,2,0.0,1,0.0,0,0,0,-1,1,1
586,3,2,0,0,12,0,0.0,1,1.0,1,0,0,1,1,-1
3519,3,4,5,4,57,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1
7653,1,3,7,0,20,0,0.2592592593,1,0.0,0,1,0,0,1,1
8946,1,3,4,0,12,0,0.0930232558,1,0.0620155039,0,0,0,1,1,1
850,2,5,1,0,23,0,0.0,1,0.0,0,0,0,0,1,1
335,2,2,0,0,10,0,1.0,1,0.0,1,0,0,1,1,-1
6634,2,5,2,0,24,0,0.2,1,0.0111111111,0,1,1,0,1,1
8972,4,3,0,0,11,0,0.0759493671,1,0.0,0,0,0,0,1,1
7493,4,2,2,0,11,0,0.1014492754,1,0.0,0,0,1,-1,-1,1
2868,2,9,3,0,28,1,1.0,1,0.0,1,0,0,-1,1,-1
4872,2,3,0,0,11,0,0.9230769231,1,0.0,1,0,0,1,1,-1
3550,2,3,0,0,27,0,0.0,1,1.0,1,0,1,0,1,-1
3842,4,9,1,0,18,1,0.0,1,0.0,0,0,0,-1,1,1
7262,2,4,5,0,23,0,0.2857142857,1,0.0,0,1,1,-1,1,1
5824,2,4,9,0,19,0,0.1111111111,1,0.0222222222,0,0,1,-1,1,1
23,1,10,2,0,11,0,0.0,1,0.0,0,0,0,-1,1,1
1453,2,3,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1
1684,2,4,0,0,22,0,0.0,1,1.0,0,0,0,-1,1,-1
2310,1,7,2,1,14,0,0.0,1,0.0,0,0,0,-1,1,1
9063,3,2,0,0,24,0,0.0,1,0.0,0,0,0,1,1,1
9406,2,4,0,0,15,0,0.1126760563,0,0.014084507,0,1,0,1,1,1
381,3,4,1,0,19,0,1.0,1,0.0,1,0,1,0,0,-1
5814,3,3,5,0,18,0,0.12,0,0.012,0,0,0,0,0,1
5550,1,2,4,0,10,0,0.0877192982,1,0.0,0,0,0,-1,-1,1
9308,2,0,0,0,19,0,0.0194174757,0,0.0097087379,0,1,0,1,1,1
1618,2,3,0,0,17,0,0.0,1,1.0,0,0,0,1,1,-1
789,3,2,0,0,18,0,0.0,0,0.0,1,0,0,1,1,1
5983,2,7,0,0,15,0,0.021978022,1,0.0,0,1,0,-1,1,1
8672,1,2,0,0,8,0,0.0196078431,1,0.0,0,0,0,1,1,1
4475,3,3,1,1,23,0,0.0,1,0.0,0,0,0,1,1,1
5606,2,8,0,0,27,0,0.0163934426,0,0.0,0,1,0,-1,1,1
9312,5,2,0,0,17,0,0.037037037,0,0.0,0,0,0,1,1,1
5648,5,4,0,0,16,0,0.6764705882,1,0.0,0,0,0,-1,1,-1
6216,4,4,0,0,17,0,0.1006097561,1,0.0,0,0,0,0,1,1
2286,2,2,0,0,11,0,0.0,1,1.0,0,0,0,1,1,-1
9993,2,1,3,0,17,0,0.0161290323,1,0.064516129,0,0,1,1,1,1
7578,2,3,3,0,16,0,0.3166666667,1,0.0166666667,0,0,1,0,-1,0
1183,1,5,0,0,11,0,1.0,1,0.0,1,0,0,1,1,-1
6001,2,2,10,0,13,0,0.1296296296,1,0.0,0,0,0,-1,-1,1
5090,2,0,0,0,12,0,0.2516129032,1,0.0193548387,0,0,0,1,1,1
2516,2,2,0,0,13,0,0.0,1,0.0,0,0,0,1,0,1
4122,2,3,0,0,19,0,0.0,1,0.0,0,0,0,1,1,1
5521,1,5,7,0,22,0,0.0975609756,1,0.0,0,0,1,-1,1,1
5627,4,5,0,0,17,0,0.0,0,0.0,0,0,0,-1,1,1
8360,2,3,1,0,13,0,0.5454545455,1,0.0,0,0,0,1,1,0
5872,1,3,9,0,18,0,0.1304347826,1,0.0489130435,0,1,0,-1,0,1
8612,1,5,0,0,16,0,0.4255319149,1,0.0,0,1,0,1,0,0
7727,3,3,4,0,16,0,0.5581395349,1,0.023255814,0,0,1,0,1,0
5968,1,5,4,0,12,0,0.1071428571,0,0.2142857143,0,0,1,0,1,0
1180,2,5,0,0,12,0,0.0,1,0.0,0,0,0,-1,1,1
8762,2,0,0,0,17,0,0.0118343195,1,0.0177514793,0,0,0,1,1,1
8235,1,3,10,0,16,0,0.247706422,1,0.0091743119,0,0,1,-1,1,1
2818,2,4,1,0,15,0,1.0,1,0.0,1,0,1,0,1,-1
9964,2,2,1,1,16,0,0.12,1,0.1466666667,0,1,0,1,1,1
8703,1,4,0,0,21,0,0.4756871036,1,0.0021141649,0,0,0,1,0,0
6608,2,4,9,0,11,0,0.0242424242,1,0.0303030303,0,0,0,-1,-1,1
2820,3,2,0,0,14,0,1.0,1,0.0,0,0,1,1,1,-1
7535,3,4,0,0,17,0,0.1674208145,1,0.0226244344,0,1,0,-1,-1,1
2260,2,2,0,0,12,0,0.0,1,1.0,0,0,0,1,1,-1
2239,2,2,0,0,10,0,1.0,1,0.0,1,0,0,1,1,-1
6021,3,3,3,0,11,0,0.0,1,0.25,0,0,1,0,1,1
782,1,4,1,1,20,0,1.0,1,0.0,1,0,1,1,1,-1
932,3,3,0,0,16,0,0.0,0,0.0,1,0,0,1,1,1
6202,1,3,7,0,16,0,0.0,1,0.0,0,0,0,-1,1,1
2412,3,2,1,0,20,0,0.3333333333,1,0.0,0,0,0,1,1,0
6997,3,3,4,0,20,0,0.014084507,1,0.0,0,0,0,0,1,1
9115,1,4,4,0,12,0,0.0188679245,1,0.0188679245,0,0,0,0,1,1
1156,2,6,1,0,16,0,0.0,1,1.0,1,0,0,0,1,-1
8107,2,2,2,0,13,0,0.0882352941,0,0.0,0,0,0,-1,1,1
5805,3,6,3,0,17,0,0.0,0,0.0,0,0,1,0,1,1
4879,4,2,0,0,22,1,0.0,1,0.0,0,0,1,0,1,1
3309,3,3,1,1,25,0,0.0,1,0.0,0,0,0,0,1,1
8961,1,0,0,0,19,0,0.3333333333,0,0.0,0,1,0,1,1,0
1702,3,4,0,0,24,0,0.0,1,0.0,0,0,0,0,1,1
2492,2,7,1,1,26,2,0.0,1,0.0,0,0,0,-1,1,1
3706,5,5,0,0,23,0,1.0,1,0.0,0,0,0,-1,1,-1
8276,2,1,3,0,10,0,0.0,1,0.0,0,0,0,1,0,1
286,3,5,1,0,17,0,0.0,1,0.0,0,0,0,0,1,1
1608,3,5,0,0,25,0,0.0,1,0.0357142857,0,0,0,-1,-1,1
6631,1,5,7,0,10,0,0.2297297297,1,0.1306306306,0,0,1,-1,1,0
8278,1,1,0,0,9,0,0.0030706244,1,0.0010235415,0,1,0,1,1,1
7315,1,5,13,0,17,0,0.3768115942,1,0.0144927536,0,0,1,-1,1,0
2252,2,3,1,1,17,0,0.2,1,0.8,0,0,0,1,1,-1
7415,2,2,10,0,20,0,0.2,0,0.0,0,1,0,-1,1,1
8365,2,3,0,0,17,0,0.3516483516,1,0.010989011,0,0,1,1,1,0
1891,2,4,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1
5062,3,0,0,0,17,0,0.3783783784,0,0.0,0,0,0,1,1,0
6120,3,1,0,0,27,0,0.0,1,0.0,0,0,0,-1,1,1
563,2,5,0,0,11,0,0.0,1,0.0,0,0,1,1,1,1
291,5,4,0,0,11,1,0.9230769231,1,0.0,1,0,0,0,1,-1
4716,2,5,1,0,17,0,0.0,1,0.0,0,0,0,0,1,1
7708,2,5,1,0,24,0,0.2631578947,1,0.1578947368,0,0,1,0,1,0
6349,1,2,12,0,8,0,0.1810344828,1,0.0948275862,0,1,0,-1,1,1
169,2,3,0,0,33,0,0.0,1,0.0,0,0,0,1,1,1
267,2,4,1,1,19,0,0.0,1,0.0,0,0,0,1,1,1
4638,2,5,1,0,18,0,0.0,1,1.0,0,0,0,0,1,-1
7077,1,5,6,0,18,0,0.1232876712,1,0.0547945205,0,0,1,0,1,1
3355,3,5,5,4,66,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1
8279,1,4,0,0,10,0,0.1764705882,1,0.0588235294,0,0,0,1,1,1
315,3,8,1,1,16,0,1.0,1,0.0,0,0,1,0,1,-1
6728,2,3,3,0,20,0,0.1515151515,1,0.0202020202,0,0,0,0,0,1
9495,3,1,0,0,15,0,0.375,1,0.0,0,0,0,1,1,0
4067,5,5,1,0,41,2,0.0,1,0.0,1,0,0,-1,1,1
245,4,2,1,0,9,1,0.4716981132,1,0.0377358491,1,0,0,1,1,0
252,2,3,0,0,15,0,0.0,1,1.0,0,0,0,1,1,-1
1111,3,4,2,0,24,1,0.0,1,0.0,0,0,0,-1,1,1
4801,3,4,0,0,18,0,0.0,1,1.0,0,0,0,0,1,-1
1713,2,8,1,0,19,0,0.0,1,0.0,0,0,0,-1,1,1
50,2,5,0,0,11,0,1.0,1,0.0,1,0,1,1,1,-1
1835,1,3,0,0,18,0,0.0,1,0.0,0,0,0,0,1,1
7896,2,2,6,0,21,0,0.0671641791,1,0.0820895522,0,0,0,0,-1,1
3383,3,1,0,0,19,1,0.0,1,1.0,0,0,0,1,1,-1
6410,2,2,0,0,15,0,0.0652173913,0,0.0,0,0,0,0,1,1
4313,3,5,1,0,10,0,0.0,1,0.0,1,0,0,1,1,1
872,5,2,0,0,45,1,0.0,1,0.0,0,0,0,-1,1,1
1254,2,4,1,0,17,0,0.0,1,0.0,1,0,0,0,0,1
8881,1,1,3,0,16,0,0.1145833333,1,0.0,0,0,1,1,1,1
5851,1,2,15,0,20,0,0.1813471503,1,0.0051813472,0,0,1,-1,0,1
5702,1,3,2,0,21,0,0.0447761194,1,0.0447761194,0,1,1,0,1,1
8103,4,4,4,0,23,0,0.2366412214,1,0.0076335878,0,0,0,-1,1,1
2098,3,4,0,0,22,0,0.0,1,1.0,0,0,0,0,1,-1
5128,2,3,7,0,14,0,0.1636363636,1,0.0,0,0,1,-1,-1,1
248,1,2,0,0,17,0,1.0,1,0.0,1,0,0,1,1,-1
6561,3,2,7,0,26,1,0.2333333333,1,0.0,0,1,0,-1,1,1
1339,3,3,1,0,21,0,1.0,1,0.0,1,0,0,1,1,-1
7017,3,7,1,0,9,0,0.0,0,0.1538461538,0,0,0,-1,1,1
2110,2,3,1,0,16,0,0.9230769231,1,0.0,1,0,0,1,1,-1
1569,3,4,1,0,23,0,1.0,1,0.0,0,0,1,0,1,-1
1726,3,3,0,0,29,0,0.0833333333,1,0.8333333333,0,0,0,0,1,-1
8384,3,1,0,0,12,0,0.0416666667,0,0.0,0,1,0,1,1,1
6940,3,3,2,0,16,0,0.0350877193,0,0.0,0,1,0,-1,1,1
4395,3,3,0,0,18,0,1.0,1,0.0,1,0,0,1,1,-1
2420,3,4,0,0,20,1,1.0,1,0.0,0,0,1,0,1,-1
3045,3,2,1,0,13,0,0.0,1,1.0,0,0,0,1,1,-1
5503,2,1,1,0,14,0,0.1666666667,1,0.0,0,0,0,-1,1,1
3703,2,4,1,0,15,0,0.0,0,0.0,1,0,0,1,1,1
8191,4,3,1,1,18,0,0.2597402597,1,0.025974026,0,1,1,0,0,1
5331,3,3,5,1,28,0,0.1666666667,0,0.0087719298,0,0,1,-1,0,1
9808,3,1,0,0,20,0,0.1,1,0.0,0,0,0,1,1,1
447,2,4,0,0,18,1,0.9230769231,1,0.0,1,0,0,0,1,-1
7894,2,3,1,0,28,0,0.1363636364,0,0.0227272727,0,1,0,0,1,1
8728,2,1,0,0,11,0,0.1363636364,0,0.0909090909,0,0,0,1,1,1
7828,3,6,3,0,22,0,0.0,0,0.0010405827,0,0,1,-1,1,1
1768,2,5,1,0,21,0,0.0666666667,1,0.8666666667,0,0,0,0,1,-1
6808,3,3,2,0,16,0,0.0956521739,1,0.0086956522,0,1,0,0,1,1
4704,3,4,0,0,20,0,0.0,1,1.0,1,0,0,0,1,-1
3869,2,4,0,0,22,0,0.9715909091,1,0.0,1,0,0,0,1,-1
1655,2,5,2,1,15,0,0.0,1,0.0,0,0,0,1,1,1
3187,8,3,1,0,24,3,0.9183673469,1,0.0816326531,1,0,0,-1,1,-1
683,2,0,2,2,22,0,0.9111111111,1,0.0888888889,1,0,1,1,1,-1
4170,3,4,1,0,20,0,0.0,1,0.0,0,0,0,-1,1,1
4477,4,5,0,0,17,0,1.0,1,0.0,1,0,0,-1,1,-1
461,3,4,0,0,12,0,0.0,1,1.0,1,0,1,1,1,-1
5764,2,4,6,0,20,0,0.1386138614,1,0.0396039604,0,0,1,-1,1,1
7522,2,2,8,0,19,0,0.2545454545,1,0.0060606061,0,1,1,-1,-1,1
4502,3,4,1,0,10,0,0.0,1,0.0,0,0,0,-1,-1,1
9709,2,1,0,0,20,0,0.3191489362,1,0.0,0,1,0,1,1,0
318,2,2,0,0,17,0,0.6,1,0.4,1,0,0,0,1,-1
1145,7,10,3,0,31,0,0.375,1,0.0,1,0,0,-1,1,0
5094,2,0,0,0,14,0,0.0307692308,0,0.0923076923,0,0,1,1,1,1
1393,2,4,0,0,10,0,0.9230769231,1,0.0,1,0,0,1,1,-1
6623,3,4,0,0,21,0,0.0540540541,1,0.0,0,0,0,-1,1,1
1501,4,3,1,0,14,0,0.0,1,0.0,1,0,0,1,0,1
6408,1,4,0,0,16,0,0.0186915888,1,0.0046728972,0,0,1,-1,1,1
376,3,2,0,0,26,0,0.0,1,0.0,0,0,0,1,1,1
410,3,6,0,0,19,0,0.0,1,0.0,0,0,0,0,1,1
1660,2,1,0,0,16,0,0.8571428571,1,0.1428571429,1,0,0,1,1,-1
3151,2,2,0,0,19,0,0.5555555556,1,0.4444444444,0,0,1,1,1,-1
1623,3,3,0,0,10,0,0.0,1,0.0,0,0,0,0,1,1
5609,2,4,0,0,19,0,0.0909090909,1,0.0,0,0,0,0,0,1
8532,1,3,0,0,15,0,0.1538461538,0,0.0,0,0,0,1,1,1
5802,2,6,2,0,11,0,0.0873786408,1,0.0097087379,0,1,0,0,1,1
5306,1,2,12,0,18,0,0.2272727273,1,0.0303030303,0,0,0,-1,1,1
7086,1,3,4,0,15,0,0.1396648045,1,0.0055865922,0,0,1,0,0,1
8897,1,2,1,0,18,0,0.1842105263,1,0.0263157895,0,0,1,1,1,1
7488,3,5,0,0,28,0,0.0,1,0.0833333333,0,0,1,0,1,1
9615,2,0,0,0,24,0,0.0080882353,0,0.0007352941,0,0,0,1,1,1
9217,2,2,0,0,11,0,0.0181818182,1,0.0,0,0,1,1,1,1
1672,3,2,1,0,18,0,0.0,1,0.0,1,0,0,1,1,1
2358,6,4,0,0,13,1,0.9230769231,1,0.0,1,0,0,0,1,-1
8467,3,2,5,0,10,0,0.0571428571,1,0.0142857143,0,0,1,0,0,1
274,1,3,0,0,12,0,0.0,1,0.9230769231,0,0,0,1,1,-1
2473,3,5,1,0,17,1,0.9230769231,1,0.0,1,0,0,0,1,-1
5489,3,1,0,0,24,0,0.1016042781,1,0.0,0,0,0,-1,1,1
4771,3,4,0,0,24,0,0.0,1,0.0,0,0,0,0,1,1
2107,3,1,0,0,14,0,1.0,1,0.0,1,0,1,1,1,-1
7500,1,5,5,0,13,0,0.1346153846,1,0.0,0,0,0,0,0,1
4414,2,5,1,0,13,0,1.0,1,0.0,1,0,1,-1,1,-1
8138,3,5,6,0,34,0,0.0009372071,1,0.0018744142,0,0,0,-1,1,1
8660,2,0,0,0,21,0,0.0,1,0.8253968254,0,0,0,1,1,-1
8239,1,2,1,0,19,1,0.1621621622,1,0.0,0,0,0,-1,0,1
2417,3,4,3,0,10,0,0.0405405405,1,0.0,0,0,0,-1,0,1
8771,1,2,2,0,16,0,0.5,0,0.0625,0,0,1,1,0,0
2236,4,3,0,0,22,1,0.9230769231,1,0.0,1,0,0,0,1,-1
3767,3,4,5,4,57,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1
9791,3,3,0,0,20,0,0.5136363636,1,0.0,0,0,1,0,0,0
9989,2,0,0,0,17,0,0.0268817204,1,0.0107526882,0,1,0,1,1,1
9965,2,3,3,0,16,0,0.2857142857,1,0.0549450549,0,0,1,0,0,0
7323,1,1,10,1,18,0,0.0316901408,1,0.0052816901,0,0,1,-1,-1,1
1383,3,5,0,0,14,0,0.0,1,1.0,1,0,1,0,1,-1
3101,2,3,0,0,22,0,0.0,1,1.0,0,0,0,-1,1,-1
3921,3,2,0,0,15,0,0.0,1,0.0,0,0,1,1,1,1
6685,1,4,7,0,12,0,0.1150442478,1,0.0486725664,0,1,1,0,-1,1
3194,3,8,3,1,20,0,0.0,1,0.0,0,0,0,-1,1,1
1941,1,3,1,0,8,0,0.0,1,0.0,0,0,0,1,1,1
7713,1,2,4,0,13,0,0.1707317073,1,0.0,0,0,1,-1,1,1
4896,4,4,4,2,25,1,0.9333333333,1,0.0666666667,1,0,0,-1,1,-1
4782,2,3,1,0,11,0,0.0,1,0.0,0,0,0,1,1,1
1496,2,3,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1
1957,1,3,0,0,23,0,0.0,1,1.0,1,0,1,1,1,-1
9171,2,3,0,0,16,0,0.8634812287,1,0.0170648464,1,1,1,1,1,-1
9745,3,3,0,0,22,0,0.0972222222,1,0.0555555556,0,0,1,0,0,1
7332,6,3,5,0,33,0,0.0172413793,1,0.0,0,0,0,-1,1,1
7949,1,2,6,0,11,0,0.2207792208,1,0.0194805195,0,0,1,0,-1,1
3017,3,2,0,0,19,1,0.9444444444,1,0.0555555556,1,0,0,0,0,-1
6746,1,5,6,0,16,0,0.2067039106,1,0.0335195531,0,0,1,-1,0,1
513,3,3,0,0,24,0,0.5,1,0.5,0,0,1,1,1,-1
3934,2,2,0,0,8,0,1.0,1,0.0,1,0,0,1,1,-1
3025,2,4,0,0,20,0,0.0,1,0.0,0,0,1,1,1,1
1199,4,3,0,0,12,1,0.375,1,0.0,1,0,0,-1,1,0
5028,2,4,0,0,14,0,0.0985915493,0,0.0422535211,0,0,0,1,1,1
9784,2,2,1,0,25,0,0.0588235294,1,0.0,0,0,0,1,1,1
921,2,4,1,0,19,0,0.0,1,0.0,0,0,0,0,1,1
4649,2,2,1,1,39,0,0.0,0,1.0,0,0,0,1,1,-1
5332,2,5,8,0,18,0,0.3114754098,1,0.0204918033,0,0,1,-1,0,0
1076,2,2,0,0,14,0,0.0,1,0.0,0,0,0,1,1,1
6768,2,4,5,0,12,0,0.2030075188,1,0.0,0,0,1,-1,0,1
9410,3,2,0,0,20,0,0.25,1,0.0,0,0,0,0,1,1
1671,3,5,1,0,11,1,0.1875,1,0.0,1,0,0,-1,1,1
474,4,4,2,0,13,2,0.0,1,0.0,1,0,1,-1,1,1
9186,2,2,0,0,17,0,0.3,0,0.05,0,0,0,1,1,0
8839,3,0,0,0,30,0,0.0325203252,1,0.0,0,0,0,1,1,1
5758,1,6,8,1,25,0,0.0666666667,1,0.0,0,1,1,-1,1,1
6297,1,3,5,0,11,0,0.0,1,0.0,0,0,0,0,1,1
2478,2,7,1,1,26,1,0.0,1,0.0,0,0,0,-1,1,1
5493,2,3,0,0,24,0,0.0988372093,1,0.0,0,0,1,-1,-1,1
3914,4,3,0,0,15,0,0.9230769231,1,0.0,1,0,0,1,1,-1
2138,3,9,1,0,22,0,0.0,1,0.0,1,0,0,-1,0,1
5454,2,2,5,0,24,0,0.0112781955,1,0.0338345865,0,0,1,0,1,1
5379,3,1,10,0,15,0,0.0408163265,1,0.0,0,0,1,-1,1,1
8985,1,4,0,0,11,0,0.0793650794,0,0.0317460317,0,0,0,1,1,1
